"","土地面積","建物面積","屋齡","房屋樓層","車位數目","有無管理","時間序列","單價萬_坪","lon","lat","road.name","price.level","X"
"4841",19.89,43.23935,1,"14",1,1,11,173914.049586777,120.992868,24.811507,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2744
"4842",19.89,43.23935,1,"14",1,1,11,185018.181818182,120.993125,24.811272,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2745
"4843",19.89,43.23935,1,"14",1,1,11,184555.371900826,120.993036,24.811353,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2746
"4844",19.89,43.23935,1,"14",1,1,11,177385.123966942,120.992898,24.81148,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2747
"4845",19.89,43.23935,1,"14",1,1,11,182241.32231405,120.993165,24.811245,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2748
"4846",19.89,43.23935,1,"14",1,1,11,184092.561983471,120.992947,24.811434,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2749
"4847",19.89,43.23935,1,"14",1,1,11,178310.743801653,120.992977,24.811407,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2750
"4848",19.66,42.933825,1,"14",1,1,11,172823.140495868,120.993194,24.811209,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2751
"4849",19.66,42.933825,1,"14",1,1,11,175619.834710744,120.993155,24.811245,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2752
"4850",19.66,42.933825,1,"14",1,1,11,174452.892561983,120.993056,24.811335,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2753
"4851",19.66,42.933825,1,"14",1,1,11,179811.570247934,120.993115,24.811281,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2754
"4852",19.66,42.933825,1,"14",1,1,11,175851.239669421,120.992927,24.811452,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2755
"4853",19.66,42.933825,1,"14",1,1,11,181907.438016529,120.993115,24.81129,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2756
"4854",19.66,42.933825,1,"14",1,1,11,181209.917355372,120.993175,24.811227,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2757
"4855",19.66,42.933825,1,"14",1,1,11,182604.958677686,120.992927,24.811452,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2758
"4856",19.66,42.933825,1,"14",1,1,11,181907.438016529,120.993155,24.811245,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2759
"4857",19.66,42.933825,1,"14",1,1,11,182373.553719008,120.992898,24.81148,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2760
"4858",19.66,42.933825,1,"14",1,1,11,181907.438016529,120.992838,24.811534,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2761
"4859",19.66,42.933825,1,"14",1,1,11,178413.223140496,120.992838,24.811534,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2762
"4860",19.43,42.5194,1,"14",1,1,11,173566.94214876,120.993175,24.811227,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2763
"4861",19.43,42.5194,1,"14",1,1,11,176155.371900826,120.993036,24.811353,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2764
"4862",19.43,42.5194,1,"14",1,1,11,174509.090909091,120.992987,24.811398,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2765
"4863",19.43,42.5194,1,"14",1,1,11,180152.066115702,120.993135,24.811263,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2766
"4864",19.43,42.5194,1,"14",1,1,11,182033.05785124,120.992957,24.811425,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2767
"4865",19.43,42.5194,1,"14",1,1,11,183679.338842975,120.992888,24.811498,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2768
"4866",19.43,42.5194,1,"14",1,1,11,182505.785123967,120.993145,24.811254,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2769
"4867",19.43,42.080775,1,"14",1,1,11,179652.892561983,120.993086,24.811308,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2770
"4868",24.32,50.810925,1,"14",1,1,11,189133.884297521,120.993076,24.811317,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2771
"4869",25.34,56.564475,1,"14",2,1,11,185629.752066116,120.993184,24.811218,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2772
"4870",24.32,50.810925,1,"14",1,1,11,185983.47107438,120.992898,24.81148,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2773
"4871",25.34,56.12585,1,"14",2,1,11,181378.512396694,120.993046,24.811344,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2774
"4872",24.32,50.810925,1,"14",1,1,11,193461.157024793,120.992947,24.811434,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2775
"4873",25.34,56.12585,1,"14",2,1,11,192247.933884298,120.993135,24.811263,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2776
"4874",24.32,50.810925,1,"14",1,1,11,194446.280991736,120.992947,24.811434,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2777
"4875",25.34,56.12585,1,"14",2,1,11,190819.834710744,120.992907,24.81148,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2778
"4876",25.34,55.687225,1,"14",2,1,11,191785.123966942,120.992977,24.811416,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2779
"4877",25.34,56.12585,1,"14",2,1,11,186188.429752066,120.992878,24.811498,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2780
"4878",23.98,50.20895,1,"14",1,1,11,185226.446280992,120.993095,24.811299,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2781
"4879",23.98,50.20895,1,"14",1,1,11,186621.487603306,120.992878,24.811498,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2782
"4880",23.98,50.20895,1,"14",1,1,11,184231.404958678,120.993095,24.811308,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2783
"4881",25,55.5269,1,"14",2,1,11,188737.190082645,120.993175,24.811227,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2784
"4882",25,55.5269,1,"14",2,1,11,180452.892561983,120.993165,24.811236,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2785
"4883",25,55.5269,1,"14",2,1,11,188919.008264463,120.992967,24.811425,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2786
"4884",23.98,50.20895,1,"14",1,1,11,191798.347107438,120.993115,24.81129,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2787
"4885",25,55.5269,1,"14",2,1,11,189457.851239669,120.992937,24.811443,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2788
"4886",25,55.5269,1,"14",2,1,11,191077.685950413,120.993155,24.811245,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2789
"4887",25,55.5269,1,"14",2,1,11,188919.008264463,120.993175,24.811236,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2790
"4888",23.98,50.20895,1,"14",1,1,11,188214.876033058,120.993066,24.811335,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2791
"4889",25.57,54.652675,1,"14",1,1,11,182059.504132231,120.993175,24.811227,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2792
"4890",25.57,54.652675,1,"14",1,1,11,182790.082644628,120.993016,24.811371,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2793
"4891",26.59,59.9676,1,"14",2,1,11,186766.94214876,120.993125,24.811272,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2794
"4892",26.59,59.9676,1,"14",2,1,11,186433.05785124,120.992917,24.811471,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2795
"4893",26.59,60.406225,1,"14",2,1,11,185907.438016529,120.992838,24.811534,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2796
"4894",25.57,54.652675,1,"14",1,1,11,188095.867768595,120.993046,24.811344,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2797
"4895",26.59,59.9676,1,"14",2,1,11,187269.421487603,120.993006,24.81138,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2798
"4896",26.59,60.406225,1,"14",2,1,11,186737.190082645,120.993095,24.811299,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2799
"4897",26.59,60.1854,1,"14",2,1,11,186082.644628099,120.992917,24.811471,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2800
"4898",26.59,60.406225,1,"14",2,1,11,185907.438016529,120.993086,24.811308,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2801
"4899",10.05,37.343625,15,"14",1,1,11,234310.743801653,121.014043,24.784384,"新竹市新竹巿光復路一段485巷6弄1~30號","20~25W",2802
"4900",25.91,55.23045,1,"14",1,1,11,184499.173553719,120.993194,24.811209,"新竹市新竹巿鐵道路一段28巷61~90號","15~20W",2803
"4901",23.98,50.99545,1,"14",1,1,11,185702.479338843,120.992937,24.811443,"新竹市新竹巿鐵道路一段28巷61~90號","15~20W",2804
"4902",26.13,54.955175,1,"14",1,1,11,186879.338842975,120.993125,24.811272,"新竹市新竹巿鐵道路一段28巷91~120號","15~20W",2805
"4903",26.13,54.955175,1,"14",1,1,11,187424.79338843,120.992967,24.811416,"新竹市新竹巿鐵道路一段28巷91~120號","15~20W",2806
"4904",22.04,46.585,1,"14",1,1,11,192122.314049587,120.993115,24.811281,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2807
"4905",22.04,46.585,1,"14",1,1,11,191692.561983471,120.992977,24.811416,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2808
"4906",25.34,56.56145,1,"14",2,1,11,181748.760330579,120.993194,24.811209,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2809
"4907",24.32,50.853275,1,"14",1,1,11,182680.991735537,120.993016,24.811371,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2810
"4908",19.43,42.51335,1,"14",1,1,11,171474.380165289,120.993026,24.811362,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2811
"4909",22.04,46.585,1,"14",1,1,11,191692.561983471,120.993046,24.811344,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2812
"4910",22.04,46.585,1,"14",1,1,11,181388.429752066,120.993095,24.811299,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2813
"4911",21.59,46.158475,1,"14",1,1,11,183715.702479339,120.992878,24.811507,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2814
"4912",21.82,46.206875,1,"14",1,1,11,185904.132231405,120.992957,24.811425,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2815
"4913",21.82,46.206875,1,"14",1,1,11,190879.338842975,120.993135,24.811263,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2816
"4914",21.82,46.206875,1,"14",1,1,11,192178.512396694,120.992838,24.811534,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2817
"4915",21.82,46.206875,1,"14",1,1,11,182872.727272727,120.993165,24.811236,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2818
"4916",21.82,46.206875,1,"14",1,1,11,182872.727272727,120.993115,24.811281,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2819
"4917",21.82,46.206875,1,"14",1,1,11,184604.958677686,120.993026,24.811362,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2820
"4918",21.93,46.642475,1,"14",1,1,11,187596.694214876,120.993105,24.81129,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2821
"4919",21.82,46.206875,1,"14",1,1,12,186552.066115702,120.993076,24.811317,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2822
"4920",21.93,46.642475,1,"14",1,1,11,185880.991735537,120.992907,24.811471,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2823
"4921",21.82,46.206875,1,"14",1,1,11,185904.132231405,120.992858,24.811525,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2824
"4922",21.82,46.206875,1,"14",1,1,11,187851.239669421,120.993036,24.811353,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2825
"4923",19.43,42.51335,1,"14",1,1,11,187001.652892562,120.992878,24.811507,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2826
"4924",19.43,42.5194,1,"14",1,1,11,181094.214876033,120.992838,24.811543,"新竹市新竹巿鐵道路一段28巷31~60號","15~20W",2827
"4925",19.43,42.51335,1,"14",1,1,11,183943.801652893,120.993115,24.811281,"新竹市新竹巿鐵道路一段28巷61~90號","15~20W",2828
"4926",25.34,56.12585,1,"14",2,1,11,191712.396694215,120.993175,24.811236,"新竹市新竹巿鐵道路一段28巷31~60號","15~20W",2829
"4927",25,55.5269,1,"14",2,1,11,190717.355371901,120.993165,24.811236,"新竹市新竹巿鐵道路一段28巷31~60號","15~20W",2830
"4928",23.98,50.99545,1,"14",1,1,11,176485.950413223,120.993184,24.811227,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2831
"4929",23.98,50.99545,1,"14",1,1,11,186684.297520661,120.993165,24.811245,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2832
"4930",24.88,53.13715,1,"14",1,1,11,184618.181818182,120.993155,24.811245,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2833
"4931",35.91,74.15485,1,"14",1,1,11,191761.983471074,120.993036,24.811353,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2834
"4932",38.97,30.011025,NA,"11",1,1,11,144945.454545455,120.966833,24.771208,"新竹市新竹巿柴橋路59巷61~90號","10~15W",2835
"4933",21.82,46.206875,1,"14",1,1,11,190664.462809917,120.992927,24.811452,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2836
"4934",19.89,43.4995,1,"14",1,1,11,182991.73553719,120.993115,24.81129,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2837
"4935",19.89,43.23935,1,"14",1,1,11,170677.685950413,120.993145,24.811254,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2838
"4936",19.66,42.933825,1,"14",1,1,11,182839.669421488,120.993155,24.811245,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2839
"4937",19.43,42.5194,1,"14",1,1,11,176390.082644628,120.992957,24.811425,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2840
"4938",19.43,42.080775,1,"14",1,1,11,183695.867768595,120.993105,24.81129,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2841
"4939",26.59,59.9676,1,"14",2,1,11,188935.537190083,120.992997,24.811398,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2842
"4940",26.36,59.498725,1,"14",2,1,11,188238.016528926,120.992888,24.811489,"新竹市新竹市鐵道路一段28巷31~60號","15~20W",2843
"4941",21.82,46.521475,1,"14",1,1,11,175186.776859504,120.993194,24.811209,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2844
"4942",14.69,44.984775,7,"13",1,1,11,175170.247933884,120.953434,24.79988,"新竹市新竹巿經國路三段1~30號","15~20W",2845
"4943",40.11,82.77005,1,"14",1,1,11,188353.719008264,120.984816,24.813212,"新竹市新竹巿鐵道路一段28巷91~120號","15~20W",2846
"4944",24.32,50.810925,1,"14",1,1,11,187163.636363636,120.984746,24.813285,"新竹市新竹巿鐵道路一段28巷31~60號","15~20W",2847
"4945",20.65,46.932875,16,"21",1,0,11,144889.256198347,120.960666,24.823185,"新竹市新竹巿武陵路175巷1~30號","10~15W",2848
"4946",43.16,98.569625,1,"25",2,1,4,259880.991735537,120.551757,24.012039,"新竹市新竹巿關新東路241~270號",">25W",2849
"4948",42.34,97.2719,1,"25",2,1,10,278585.123966942,120.551827,24.011976,"新竹市新竹巿關新東路241~270號",">25W",2850
"4951",17.66,49.020125,16,"20",0,1,11,145857.851239669,120.51835,24.048172,"新竹市新竹巿武陵路175巷1~30號","10~15W",2851
"4952",16.44,46.104025,14,"21",0,1,11,150747.107438017,120.960587,24.823248,"新竹市新竹巿武陵路175巷1~30號","15~20W",2852
"4953",37.09,75.5161,2,"24",1,1,11,227335.537190083,121.014063,24.786686,"新竹市新竹巿龍山東路271~300號","20~25W",2853
"4954",38.33,86.136875,2,"24",2,1,11,231183.47107438,121.014053,24.786705,"新竹市新竹巿龍山東路271~300號","20~25W",2854
"4955",21.82,46.521475,1,"14",1,1,11,186366.94214876,120.993046,24.811344,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2855
"4956",19.43,42.51335,1,"14",1,1,11,184647.933884298,120.993006,24.811389,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2856
"4957",19.43,42.51335,1,"14",1,1,11,185352.066115702,120.992987,24.811407,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2857
"4958",19.43,42.51335,1,"14",1,1,11,183943.801652893,120.993175,24.811227,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2858
"4959",19.43,42.51335,1,"14",1,1,11,181355.371900826,120.993046,24.811344,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2859
"4960",21.82,46.521475,1,"14",1,1,11,182710.743801653,120.993046,24.811344,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2860
"4961",19.43,42.51335,1,"14",1,1,11,179001.652892562,120.993086,24.811308,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2861
"4962",24.32,50.853275,1,"14",1,1,11,183666.115702479,120.992997,24.811389,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2862
"4963",24.32,50.8079,1,"14",1,1,11,187765.289256198,120.993086,24.811317,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2863
"4964",24.32,50.8079,1,"14",1,1,11,186585.123966942,120.992878,24.811507,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2864
"4965",25.34,56.122825,1,"14",2,1,11,176753.719008264,120.993125,24.811272,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2865
"4966",24.32,50.8079,1,"14",1,1,11,182059.504132231,120.993076,24.811317,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2866
"4967",19.54,42.94895,1,"14",1,1,11,179748.760330579,120.992957,24.811434,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2867
"4968",19.43,42.51335,1,"14",1,1,11,184647.933884298,120.993145,24.811263,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2868
"4969",19.43,42.074725,1,"14",1,1,11,187285.950413223,120.993194,24.811209,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2869
"4970",22.04,46.585,1,"14",1,1,11,182247.933884298,120.993194,24.811218,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2870
"4971",22.04,46.585,1,"14",1,1,11,183107.438016529,120.993046,24.811344,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2871
"4972",22.04,46.146375,1,"14",1,1,11,194598.347107438,120.993125,24.811272,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2872
"4973",22.04,46.585,1,"14",1,1,11,192766.94214876,120.992937,24.811443,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2873
"4974",22.04,46.585,1,"14",1,1,11,186757.024793388,120.993006,24.81138,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2874
"4975",22.04,46.585,1,"14",1,1,11,186968.595041322,120.993006,24.81138,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2875
"4976",22.04,46.585,1,"14",1,1,11,191477.685950413,120.993036,24.811353,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2876
"4977",22.04,46.585,1,"14",1,1,11,192122.314049587,120.993086,24.811308,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2877
"4978",21.82,46.521475,1,"14",1,1,11,179702.479338843,120.993026,24.811371,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2878
"4979",21.82,46.551725,1,"14",1,1,11,187319.008264463,120.993036,24.811362,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2879
"4980",21.82,46.551725,1,"14",1,1,11,184740.495867769,120.992997,24.811398,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2880
"4981",21.82,46.1131,1,"14",1,1,11,187365.289256198,120.993016,24.811371,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2881
"4982",21.82,46.551725,1,"14",1,1,11,186674.380165289,120.993036,24.811353,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2882
"4983",19.43,42.51335,1,"14",1,1,11,168181.818181818,120.992987,24.811398,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2883
"4984",19.43,42.51335,1,"14",1,1,11,173828.099173554,120.992997,24.811389,"新竹市新竹市鐵道路一段28巷61~90號","15~20W",2884
"4985",24.32,50.853275,1,"14",1,1,11,185239.669421488,120.993184,24.811218,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2885
"4986",24.32,50.853275,1,"14",1,1,11,180912.396694215,120.992977,24.811407,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2886
"4987",24.32,50.8079,1,"14",1,1,11,176942.148760331,120.993095,24.811308,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2887
"4988",24.43,51.246525,1,"14",1,1,11,180109.090909091,120.993145,24.811254,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2888
"4989",24.32,50.8079,1,"14",1,1,11,179500.826446281,120.992898,24.81148,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2889
"4990",24.32,50.853275,1,"14",1,1,11,185041.32231405,120.993184,24.811218,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2890
"4991",24.32,50.853275,1,"14",1,1,11,185828.099173554,120.992937,24.811452,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2891
"4992",24.32,50.853275,1,"14",1,1,11,184647.933884298,120.992977,24.811416,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2892
"4993",19.66,42.92475,1,"14",1,1,11,186604.958677686,120.992828,24.811543,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2893
"4994",19.66,42.92475,1,"14",1,1,11,184274.380165289,120.993155,24.811245,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2894
"4995",19.66,42.48915,1,"14",1,1,11,184988.429752066,120.993155,24.811245,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2895
"4996",19.66,42.48915,1,"14",1,1,11,180046.280991736,120.993105,24.81129,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2896
"4997",24.32,50.853275,1,"14",1,1,11,175404.958677686,120.993115,24.811281,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2897
"4998",24.32,50.853275,1,"14",1,1,11,178750.41322314,120.993145,24.811254,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2898
"4999",24.32,50.853275,1,"14",1,1,11,175996.694214876,120.993016,24.811371,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2899
"5000",24.32,50.853275,1,"14",1,1,11,183467.768595041,120.992937,24.811443,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2900
"5001",19.66,42.92475,1,"14",1,1,11,178218.181818182,120.992868,24.811507,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2901
"5002",19.66,42.92475,1,"14",1,1,11,178452.892561983,120.993125,24.811272,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2902
"5003",19.66,42.92475,1,"14",1,1,11,184274.380165289,120.993125,24.811272,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2903
"5004",19.66,42.92475,1,"14",1,1,11,183110.743801653,120.993046,24.811344,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2904
"5005",19.89,43.466225,1,"14",1,1,11,183821.487603306,120.993155,24.811254,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2905
"5006",19.89,43.466225,1,"14",1,1,11,179679.338842975,120.992907,24.811471,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2906
"5007",19.66,42.92475,1,"14",1,1,11,166105.785123967,120.993135,24.811263,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2907
"5008",19.66,42.92475,1,"14",1,1,11,174492.561983471,120.993066,24.811326,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2908
"5009",19.66,42.92475,1,"14",1,1,11,171695.867768595,120.993184,24.811218,"新竹市新竹市鐵道路一段28巷91~120號","15~20W",2909
"5010",9.73,32.96645,6,"14",0,1,11,113752.066115702,120.562861,24.048152,"新竹市新竹巿天府路一段481~510號","10~15W",2910
"5011",8.07,16.930925,6,"15",0,1,11,135844.628099174,120.951554,24.799238,"新竹市新竹巿牛埔路121~150號","10~15W",2911
"5012",9.73,33.64405,6,"14",1,1,10,154558.67768595,120.563048,24.047981,"新竹市新竹巿天府路一段511~540號","15~20W",2912
"5013",46.98,92.94615,1,"15",2,1,11,179242.975206612,120.975319,24.813563,"新竹市新竹巿經國路一段479巷31~60號","15~20W",2913
"5014",47.21,93.6177,1,"15",2,1,11,214710.743801653,120.975389,24.8135,"新竹市新竹巿經國路一段479巷31~60號","20~25W",2914
"5015",47.21,93.6177,1,"15",2,1,11,181596.694214876,120.975408,24.813482,"新竹市新竹巿經國路一段479巷31~60號","15~20W",2915
"5017",6.88,23.86725,17,"12",1,1,11,175973.553719008,120.983629,24.809086,"新竹市新竹巿中華路二段1~30號","15~20W",2916
"5018",28.04,47.743575,23,"16",0,1,10,138238.016528926,120.977396,24.81648,"新竹市新竹巿田美三街48巷1~30號","10~15W",2917
"5019",19.43,42.4589,7,"13",1,1,11,183719.008264463,120.955598,24.804097,"新竹市新竹巿經國路二段511~540號","15~20W",2918
"5020",23.35,53.89945,18,"16",1,1,11,166988.429752066,120.976545,24.820832,"新竹市新竹巿光華二街91~120號","15~20W",2919
"5021",3.62,16.053675,11,"13",0,1,11,152611.570247934,120.980552,24.813122,"新竹市新竹巿自由路61~90號","15~20W",2920
"5022",22.64,45.53835,16,"22",0,0,11,140532.231404959,120.960726,24.823121,"新竹市新竹巿武陵路151~180號","10~15W",2921
"5023",20.39,44.78815,3,"14",1,1,11,214343.801652893,120.993016,24.810396,"新竹市新竹巿鐵道路一段28巷31~60號","20~25W",2922
"5024",16.44,46.218975,14,"20",0,0,11,150155.371900826,120.960726,24.823121,"新竹市新竹巿武陵路179巷1~30號","15~20W",2923
"5025",4.2,12.441825,17,"14",0,1,11,114532.231404959,120.961648,24.814942,"新竹市新竹巿竹光路1~30號","10~15W",2924
"5026",20.08,74.357525,15,"14",1,1,11,228624.79338843,120.966348,24.810374,"新竹市新竹巿三民路1~30號","20~25W",2925
"5027",2.46,9.192975,17,"17",0,1,11,133798.347107438,120.962613,24.797201,"新竹市新竹巿林森路271~300號","10~15W",2926
"5028",18.07,45.499025,1,"15",1,1,11,182423.140495868,120.95288,24.798318,"新竹市新竹巿經國路三段92巷16弄31~60號","15~20W",2927
"5029",17,40.46845,7,"13",2,1,11,163090.909090909,120.955648,24.804061,"新竹市新竹巿經國路二段511~540號","15~20W",2928
"5030",29.96,75.119825,1,"12",1,1,11,197190.082644628,120.962583,24.797652,"新竹市新竹巿林森路241~270號","15~20W",2929
"5031",25.87,101.491775,14,"11",1,0,11,153904.132231405,120.962944,24.81524,"新竹市新竹巿民權路241~270號","15~20W",2930
"5032",4.23,12.635425,14,"14",0,1,12,110800,120.963335,24.797129,"新竹市新竹巿中華路三段1~30號","10~15W",2931
"5033",27.42,48.983825,6,"13",1,1,11,249864.462809917,120.996676,24.802903,"新竹市新竹巿公道五路二段361~390號","20~25W",2932
"5034",9.79,33.84975,6,"14",0,1,11,124079.338842975,120.932711,24.838848,"新竹市新竹巿天府路一段481~510號","10~15W",2933
"5035",17.29,32.721425,6,"13",1,1,10,195573.553719008,121.017278,24.78804,"新竹市新竹巿新莊街185巷31~60號","15~20W",2934
"5036",18.54,49.0413,19,"13",1,1,12,150485.950413223,120.960818,24.813921,"新竹市新竹巿竹光路35巷1~30號","15~20W",2935
